Monitoreo,Nombre_punto,Ubicacion_puntos,Norte,Este,Elevacion,Fecha,Altura_tanque,Nivel_tanque
23,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.444,435.04,100.091,15 DE ENERO 2025,19.4,1
23,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.352,435.092,100.104,15 DE ENERO 2025,19.4,1
23,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.594,369.714,100.151,15 DE ENERO 2025,19.4,1
23,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.545,369.895,100.076,15 DE ENERO 2025,19.4,1
23,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.477,364.411,99.937,15 DE ENERO 2025,19.4,1
23,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.435,364.543,99.851,15 DE ENERO 2025,19.4,1
23,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.34,369.749,100.239,15 DE ENERO 2025,19.4,1
23,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.36,369.868,100.015,15 DE ENERO 2025,19.4,1
24,DQ - 1,dique del cubeto de los tanques,353.648,417.954,101.538,21 DE AGOSTO 2025,19.4,1
24,DQ - 2,dique del cubeto de los tanques,353.642,408.7,101.519,21 DE AGOSTO 2025,19.4,1
24,DQ - 3,dique del cubeto de los tanques,353.628,396.629,101.449,21 DE AGOSTO 2025,19.4,1
24,DQ - 4,dique del cubeto de los tanques,355.937,391.002,101.4,21 DE AGOSTO 2025,19.4,1
24,DQ - 5,dique del cubeto de los tanques,373.765,373.151,101.419,21 DE AGOSTO 2025,19.4,1
24,DQ - 6,dique del cubeto de los tanques,385.4,361.58,101.454,21 DE AGOSTO 2025,19.4,1
24,DQ - 7,dique del cubeto de los tanques,398.797,348.212,101.488,21 DE AGOSTO 2025,19.4,1
24,DQ - 8,dique del cubeto de los tanques,409.303,337.803,101.534,21 DE AGOSTO 2025,19.4,1
24,DQ - 9,dique del cubeto de los tanques,453.233,334.861,101.548,21 DE AGOSTO 2025,19.4,1
24,DQ - 10,dique del cubeto de los tanques,461.876,334.849,101.52,21 DE AGOSTO 2025,19.4,1
24,DQ - 11,dique del cubeto de los tanques,468.087,337.497,101.518,21 DE AGOSTO 2025,19.4,1
24,DQ - 12,dique del cubeto de los tanques,477.682,347.088,101.502,21 DE AGOSTO 2025,19.4,1
24,DQ - 13,dique del cubeto de los tanques,488.059,357.332,101.348,21 DE AGOSTO 2025,19.4,1
24,DQ - 14,dique del cubeto de los tanques,494.056,363.22,101.255,21 DE AGOSTO 2025,19.4,1
24,DQ - 15,dique del cubeto de los tanques,501.14,370.581,101.484,21 DE AGOSTO 2025,19.4,1
24,DQ - 16,dique del cubeto de los tanques,507.603,376.912,101.533,21 DE AGOSTO 2025,19.4,1
24,PC - 1,borde cuneta perimetral,327.844,418.453,99.071,21 DE AGOSTO 2025,19.4,1
24,PC - 2,borde cuneta perimetral,329.945,392.011,98.117,21 DE AGOSTO 2025,19.4,1
24,PC - 3,borde cuneta perimetral,335.562,384.302,98.061,21 DE AGOSTO 2025,19.4,1
24,PC - 4,borde cuneta perimetral,360.318,359.628,98.124,21 DE AGOSTO 2025,19.4,1
24,PC - 5,borde cuneta perimetral,371.371,348.584,98.155,21 DE AGOSTO 2025,19.4,1
24,PC - 6,borde cuneta perimetral,395.698,324.314,98.268,21 DE AGOSTO 2025,19.4,1
24,PC - 7,borde cuneta perimetral,481.877,325.033,98.284,21 DE AGOSTO 2025,19.4,1
24,PC - 8,borde cuneta perimetral,490.479,333.591,98.168,21 DE AGOSTO 2025,19.4,1
24,PC - 9,borde cuneta perimetral,501.817,344.87,98.042,21 DE AGOSTO 2025,19.4,1
24,PC - 10,borde cuneta perimetral,509.514,352.565,98.014,21 DE AGOSTO 2025,19.4,1
24,PC - 11,borde cuneta perimetral,518.874,361.886,98.148,21 DE AGOSTO 2025,19.4,1
24,PC - 12,borde cuneta perimetral,530.041,373.155,98.263,21 DE AGOSTO 2025,19.4,1
24,SP - 1,soportes de concreto para tuberias,495.269,351.323,98.503,21 DE AGOSTO 2025,19.4,1
24,SP - 3,soportes de concreto para tuberias,500.887,356.944,98.433,21 DE AGOSTO 2025,19.4,1
24,SP - 5,soportes de concreto para tuberias,506.493,362.573,98.53,21 DE AGOSTO 2025,19.4,1
24,SP - 7,soportes de concreto para tuberias,397.568,353.202,100.514,21 DE AGOSTO 2025,19.4,1
24,SP - 8,soportes de concreto para tuberias,401.778,357.4,100.54,21 DE AGOSTO 2025,19.4,1
24,SP - 9,soportes de concreto para tuberias,379.434,378.337,100.248,21 DE AGOSTO 2025,19.4,1
24,SP - 10,soportes de concreto para tuberias,375.749,374.626,100.195,21 DE AGOSTO 2025,19.4,1
24,INC - 1,Inclinómetro / Asentamiento,500.033,353.932,98.278,21 DE AGOSTO 2025,19.4,1
24,INC - 1,Inclinómetro / Asentamiento,500.017,353.774,98.242,21 DE AGOSTO 2025,19.4,1
24,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.443,435.039,100.093,21 DE AGOSTO 2025,19.4,1
24,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.353,435.089,100.106,21 DE AGOSTO 2025,19.4,1
24,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.593,369.706,100.149,21 DE AGOSTO 2025,19.4,1
24,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.545,369.887,100.076,21 DE AGOSTO 2025,19.4,1
24,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.478,364.403,99.937,21 DE AGOSTO 2025,19.4,1
24,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.438,364.533,99.851,21 DE AGOSTO 2025,19.4,1
24,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.336,369.747,100.238,21 DE AGOSTO 2025,19.4,1
24,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.356,369.865,100.015,21 DE AGOSTO 2025,19.4,1
26,DQ - 1,dique del cubeto de los tanques,353.65,417.955,101.541,26 DE MARZO 2026,19.391,1
26,DQ - 2,dique del cubeto de los tanques,353.645,408.701,101.52,26 DE MARZO 2026,19.391,1
26,DQ - 3,dique del cubeto de los tanques,353.63,396.63,101.45,26 DE MARZO 2026,19.391,1
26,DQ - 4,dique del cubeto de los tanques,355.939,391.003,101.402,26 DE MARZO 2026,19.391,1
26,DQ - 5,dique del cubeto de los tanques,373.766,373.151,101.42,26 DE MARZO 2026,19.391,1
26,DQ - 6,dique del cubeto de los tanques,385.401,361.579,101.456,26 DE MARZO 2026,19.391,1
26,DQ - 7,dique del cubeto de los tanques,398.798,348.211,101.489,26 DE MARZO 2026,19.391,1
26,DQ - 8,dique del cubeto de los tanques,409.307,337.807,101.536,26 DE MARZO 2026,19.391,1
26,DQ - 9,dique del cubeto de los tanques,453.239,334.867,101.552,26 DE MARZO 2026,19.391,1
26,DQ - 10,dique del cubeto de los tanques,461.882,334.855,101.524,26 DE MARZO 2026,19.391,1
26,DQ - 11,dique del cubeto de los tanques,468.091,337.504,101.521,26 DE MARZO 2026,19.391,1
26,DQ - 12,dique del cubeto de los tanques,477.686,347.096,101.504,26 DE MARZO 2026,19.391,1
26,DQ - 13,dique del cubeto de los tanques,488.064,357.339,101.349,26 DE MARZO 2026,19.391,1
26,DQ - 14,dique del cubeto de los tanques,494.114,363.506,101.268,26 DE MARZO 2026,19.391,1
26,DQ - 15,dique del cubeto de los tanques,501.144,370.589,101.485,26 DE MARZO 2026,19.391,1
26,DQ - 16,dique del cubeto de los tanques,507.607,376.921,101.534,26 DE MARZO 2026,19.391,1
26,PC - 1,borde cuneta perimetral,327.844,418.454,99.069,26 DE MARZO 2026,19.391,1
26,PC - 2,borde cuneta perimetral,329.944,392.013,98.119,26 DE MARZO 2026,19.391,1
26,PC - 3,borde cuneta perimetral,335.562,384.302,98.063,26 DE MARZO 2026,19.391,1
26,PC - 4,borde cuneta perimetral,360.319,359.628,98.125,26 DE MARZO 2026,19.391,1
26,PC - 5,borde cuneta perimetral,371.371,348.583,98.157,26 DE MARZO 2026,19.391,1
26,PC - 6,borde cuneta perimetral,395.697,324.312,98.269,26 DE MARZO 2026,19.391,1
26,PC - 7,borde cuneta perimetral,481.884,325.037,98.286,26 DE MARZO 2026,19.391,1
26,PC - 8,borde cuneta perimetral,490.486,333.597,98.169,26 DE MARZO 2026,19.391,1
26,PC - 9,borde cuneta perimetral,501.822,344.876,98.04,26 DE MARZO 2026,19.391,1
26,PC - 10,borde cuneta perimetral,509.52,352.57,98.013,26 DE MARZO 2026,19.391,1
26,PC - 11,borde cuneta perimetral,518.879,361.893,98.147,26 DE MARZO 2026,19.391,1
26,PC - 12,borde cuneta perimetral,530.045,373.162,98.265,26 DE MARZO 2026,19.391,1
26,SP - 1,soportes de concreto para tuberias,495.275,351.327,98.503,26 DE MARZO 2026,19.391,1
26,SP - 3,soportes de concreto para tuberias,500.895,356.949,98.433,26 DE MARZO 2026,19.391,1
26,SP - 5,soportes de concreto para tuberias,506.5,362.577,98.529,26 DE MARZO 2026,19.391,1
26,SP - 7,soportes de concreto para tuberias,397.57,353.202,100.516,26 DE MARZO 2026,19.391,1
26,SP - 8,soportes de concreto para tuberias,401.781,357.4,100.541,26 DE MARZO 2026,19.391,1
26,SP - 9,soportes de concreto para tuberias,379.436,378.336,100.25,26 DE MARZO 2026,19.391,1
26,SP - 10,soportes de concreto para tuberias,375.752,374.626,100.196,26 DE MARZO 2026,19.391,1
26,INC - 1,Inclinómetro / Asentamiento,500.042,353.935,98.278,26 DE MARZO 2026,19.391,1
26,INC - 1,Inclinómetro / Asentamiento,500.025,353.778,98.241,26 DE MARZO 2026,19.391,1
26,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.444,435.043,100.096,26 DE MARZO 2026,19.391,1
26,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.352,435.093,100.108,26 DE MARZO 2026,19.391,1
26,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.59,369.717,100.153,26 DE MARZO 2026,19.391,1
26,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.543,369.897,100.08,26 DE MARZO 2026,19.391,1
26,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.472,364.415,99.941,26 DE MARZO 2026,19.391,1
26,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.432,364.546,99.855,26 DE MARZO 2026,19.391,1
26,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.338,369.747,100.24,26 DE MARZO 2026,19.391,1
26,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.357,369.865,100.018,26 DE MARZO 2026,19.391,1
